states,year,quarter,trans_type,trans_counts,amount,district
madhya-pradesh,2021,4,,13721879,25012279408.26774,gwalior district
madhya-pradesh,2021,4,,1976049,3206018786.280641,anuppur district
madhya-pradesh,2021,4,,1743826,3809022940.100676,agar malwa district
madhya-pradesh,2021,4,,1904746,3267926297.0741363,ashoknagar district
madhya-pradesh,2021,4,,6030013,10789842580.776,sagar district
madhya-pradesh,2021,4,,575126,1197608329.229731,niwari district
madhya-pradesh,2021,4,,6195961,12315058116.40924,rewa district
madhya-pradesh,2021,4,,3399603,6330602069.012556,shajapur district
madhya-pradesh,2021,4,,9436286,16998154949.07095,ujjain district
madhya-pradesh,2021,4,,2791109,6047697024.794492,bhind district
madhya-pradesh,2021,4,,1642235,3028439418.4482484,tikamgarh district
madhya-pradesh,2021,4,,3363427,6441935673.1668215,seoni district
madhya-pradesh,2021,4,,1580357,3025411186.413455,harda district
madhya-pradesh,2021,4,,1978706,3462220827.242929,burhanpur district
madhya-pradesh,2021,4,,1739709,3520991600.58956,damoh district
madhya-pradesh,2021,4,,134176541,190196223229.1758,bhopal district
madhya-pradesh,2021,4,,1397183,2807693750.353518,jhabua district
madhya-pradesh,2021,4,,8770665,14454487270.11535,dhar district
madhya-pradesh,2021,4,,4200430,7498880363.30854,guna district
madhya-pradesh,2021,4,,3570045,5993739803.201769,east nimar district
madhya-pradesh,2021,4,,6522234,11185696130.66646,chhindwara district
madhya-pradesh,2021,4,,1309452,2278425751.557569,umaria district
madhya-pradesh,2021,4,,1725231,3242362406.598212,mandla district
madhya-pradesh,2021,4,,73486993,107685836352.748,indore district
madhya-pradesh,2021,4,,3279007,5504205891.76788,shahdol district
madhya-pradesh,2021,4,,4743942,9709336936.032013,ratlam district
madhya-pradesh,2021,4,,1348289,2815048065.355287,panna district
madhya-pradesh,2021,4,,2997869,6048373564.258492,chhatarpur district
madhya-pradesh,2022,1,,4279893,9415969484.468204,morena district
madhya-pradesh,2022,1,,623826,1361990355.468534,alirajpur district
madhya-pradesh,2022,1,,7782311,12240349684.93433,sehore district
madhya-pradesh,2022,1,,6852793,11950279299.2249,rajgarh district
madhya-pradesh,2022,1,,5882191,11164906516.66294,khargone district
madhya-pradesh,2022,1,,5959975,11201065191.23208,satna district
madhya-pradesh,2022,1,,3450508,6660032550.532135,narsinghpur district
madhya-pradesh,2022,1,,14198131,23727705882.80347,jabalpur district
madhya-pradesh,2022,1,,4978689,8166487653.562495,hoshangabad district
madhya-pradesh,2022,1,,5048959,8192898968.595983,vidisha district
madhya-pradesh,2022,1,,5418739,10220279128.06822,balaghat district
madhya-pradesh,2022,1,,5324750,9581158761.949297,singrauli district
madhya-pradesh,2022,1,,5242599,8585764570.494625,betul district
madhya-pradesh,2022,1,,2630276,5497384684.101099,sidhi district
madhya-pradesh,2022,1,,1623377,3314862682.470718,datia district
madhya-pradesh,2022,1,,8873232,14573666819.38713,dewas district
madhya-pradesh,2022,1,,1111291,2392801590.284674,sheopur district
madhya-pradesh,2022,1,,3135245,6045853448.036171,neemuch district
madhya-pradesh,2022,1,,5782830,8576398167.6667795,raisen district
madhya-pradesh,2022,1,,5084917,9758545857.562168,mandsaur district
madhya-pradesh,2022,1,,2942467,5738889223.990642,barwani district
madhya-pradesh,2022,1,,3425402,6115245027.187626,katni district
madhya-pradesh,2022,1,,1108997,2178200710.758888,dindori district
madhya-pradesh,2022,1,,4407500,8135033650.721509,shivpuri district
madhya-pradesh,2022,1,,15549106,27692015434.85801,gwalior district
madhya-pradesh,2022,1,,2263667,3701936758.689854,anuppur district
madhya-pradesh,2022,1,,2241646,4457490708.999513,agar malwa district
madhya-pradesh,2022,1,,2386761,3607089308.100084,ashoknagar district
madhya-pradesh,2022,1,,7000254,11999611899.06628,sagar district
madhya-pradesh,2022,1,,698302,1312980782.8749971,niwari district
madhya-pradesh,2022,1,,6925395,13988188476.3059,rewa district
madhya-pradesh,2022,1,,4089624,7133632284.901957,shajapur district
madhya-pradesh,2022,1,,11174270,19317822240.98006,ujjain district
madhya-pradesh,2022,1,,3191338,6627624982.746058,bhind district
madhya-pradesh,2022,1,,2146517,3313722889.524501,tikamgarh district
madhya-pradesh,2022,1,,4010669,7776610030.837168,seoni district
madhya-pradesh,2022,1,,1854570,3394808512.7281427,harda district
madhya-pradesh,2022,1,,2342461,3860094714.524486,burhanpur district
madhya-pradesh,2022,1,,2115948,4151432646.449275,damoh district
madhya-pradesh,2022,1,,159892411,221096758835.2795,bhopal district
madhya-pradesh,2022,1,,1628225,3430325105.6724687,jhabua district
madhya-pradesh,2022,1,,10117283,16593117838.03894,dhar district
madhya-pradesh,2022,1,,5024607,8067958826.922112,guna district
madhya-pradesh,2022,1,,4170972,6851582451.891875,east nimar district
madhya-pradesh,2022,1,,7709009,12667985167.90129,chhindwara district
madhya-pradesh,2022,1,,1518582,2646527299.427858,umaria district
madhya-pradesh,2022,1,,1993473,3886984726.338491,mandla district
madhya-pradesh,2022,1,,82698834,117708333766.98833,indore district
madhya-pradesh,2022,1,,3800096,6515900645.231527,shahdol district
madhya-pradesh,2022,1,,5644515,10989756673.03947,ratlam district
madhya-pradesh,2022,1,,1607145,3276953685.502316,panna district
madhya-pradesh,2022,1,,3738480,6802122995.65275,chhatarpur district
madhya-pradesh,2022,2,,5052395,11218828460.581429,morena district
madhya-pradesh,2022,2,,741722,1643004173.681112,alirajpur district
madhya-pradesh,2022,2,,8725327,14417789308.97055,sehore district
madhya-pradesh,2022,2,,7515718,14004886385.46991,rajgarh district
madhya-pradesh,2022,2,,6825601,12886714565.72522,khargone district
madhya-pradesh,2022,2,,7167622,13254820017.454891,satna district
madhya-pradesh,2022,2,,3861381,7353910042.161524,narsinghpur district
madhya-pradesh,2022,2,,16889784,27629576719.43084,jabalpur district
madhya-pradesh,2022,2,,5702721,10053185759.48521,hoshangabad district
madhya-pradesh,2022,2,,5835020,10881573343.58992,vidisha district
madhya-pradesh,2022,2,,6274811,12164206967.630129,balaghat district
madhya-pradesh,2022,2,,6061648,10592707869.76231,singrauli district
madhya-pradesh,2022,2,,6083125,9738809872.39219,betul district
madhya-pradesh,2022,2,,3138313,6489160426.120863,sidhi district
madhya-pradesh,2022,2,,1907668,4062114579.7836943,datia district
madhya-pradesh,2022,2,,9969749,16816037627.77309,dewas district
madhya-pradesh,2022,2,,1267204,2833575583.8865123,sheopur district
madhya-pradesh,2022,2,,3622753,6973962580.428488,neemuch district
madhya-pradesh,2022,2,,6595826,10605943196.96303,raisen district
madhya-pradesh,2022,2,,5907841,11272287759.64283,mandsaur district
madhya-pradesh,2022,2,,3403189,6470195552.722945,barwani district
madhya-pradesh,2022,2,,3980447,7086294132.447545,katni district
madhya-pradesh,2022,2,,1331068,2562152772.883591,dindori district
madhya-pradesh,2022,2,,4705328,9374775387.935604,shivpuri district
madhya-pradesh,2022,2,,18027874,32093579424.10843,gwalior district
madhya-pradesh,2022,2,,2527025,4038924201.302706,anuppur district
madhya-pradesh,2022,2,,2583387,5033650547.856413,agar malwa district
madhya-pradesh,2022,2,,2397073,4430089668.437273,ashoknagar district
madhya-pradesh,2022,2,,8012024,14474214502.89479,sagar district
madhya-pradesh,2022,2,,831753,1558193371.0349908,niwari district
madhya-pradesh,2022,2,,8417985,16928268530.61932,rewa district
madhya-pradesh,2022,2,,4545672,8239146293.064339,shajapur district
madhya-pradesh,2022,2,,12860422,22270090166.47255,ujjain district
madhya-pradesh,2022,2,,3840035,8235562332.788056,bhind district
madhya-pradesh,2022,2,,2479819,3986038423.039853,tikamgarh district
madhya-pradesh,2022,2,,4641445,8990477923.36728,seoni district
madhya-pradesh,2022,2,,2183160,4545798793.732012,harda district
madhya-pradesh,2022,2,,2800782,4755072699.682998,burhanpur district
madhya-pradesh,2022,2,,2386399,4971009992.101388,damoh district
madhya-pradesh,2022,2,,185588829,255910395858.5839,bhopal district
madhya-pradesh,2022,2,,1902514,4011628948.498212,jhabua district
madhya-pradesh,2022,2,,11567048,18840900182.77163,dhar district
madhya-pradesh,2022,2,,5462521,10054609603.63563,guna district
madhya-pradesh,2022,2,,4998662,8133437422.023808,east nimar district
madhya-pradesh,2022,2,,8962440,14596356954.00236,chhindwara district
madhya-pradesh,2022,2,,1751405,2941128214.9999104,umaria district
madhya-pradesh,2022,2,,2320430,4539173121.680037,mandla district
madhya-pradesh,2022,2,,94002709,130634964642.7942,indore district
madhya-pradesh,2022,2,,4313966,7197969840.250767,shahdol district
madhya-pradesh,2022,2,,6580216,12568296325.55287,ratlam district
madhya-pradesh,2022,2,,1940092,4125136528.044436,panna district
madhya-pradesh,2022,2,,4407881,8534109728.323781,chhatarpur district
madhya-pradesh,2022,3,,5260254,10077083629.34512,morena district
madhya-pradesh,2022,3,,767087,1423110710.719847,alirajpur district
madhya-pradesh,2022,3,,8802203,12815375203.38774,sehore district
madhya-pradesh,2022,3,,7547865,11809230689.45465,rajgarh district
madhya-pradesh,2022,3,,7193518,12256623797.28452,khargone district
madhya-pradesh,2022,3,,7465749,11772751753.08955,satna district
madhya-pradesh,2022,3,,3985624,6530704889.56838,narsinghpur district
madhya-pradesh,2022,3,,17564654,26204520330.92041,jabalpur district
madhya-pradesh,2022,3,,5773164,9029973850.530905,hoshangabad district
madhya-pradesh,2022,3,,5548689,8595832933.876108,vidisha district
madhya-pradesh,2022,3,,6805252,10662410087.01748,balaghat district
madhya-pradesh,2022,3,,6267855,9597574837.16592,singrauli district
madhya-pradesh,2022,3,,5583345,8284834383.156878,betul district
madhya-pradesh,2022,3,,3032968,5365370424.195942,sidhi district
madhya-pradesh,2022,3,,1934190,3578726247.58746,datia district
madhya-pradesh,2022,3,,10823857,16145007712.63208,dewas district
madhya-pradesh,2022,3,,1331410,2619892789.241873,sheopur district
madhya-pradesh,2022,3,,3695990,6541908207.332567,neemuch district
madhya-pradesh,2022,3,,6941557,9432978561.626404,raisen district
madhya-pradesh,2022,3,,6193098,10509305951.08375,mandsaur district
madhya-pradesh,2022,3,,3479332,5994532031.315118,barwani district
madhya-pradesh,2022,3,,3880008,6280080299.804432,katni district
madhya-pradesh,2022,3,,1181160,2016100616.5312312,dindori district
madhya-pradesh,2022,3,,5133457,8579987357.5938225,shivpuri district
madhya-pradesh,2022,3,,19510123,31696730031.83982,gwalior district
madhya-pradesh,2022,3,,2537098,3560176144.36619,anuppur district
madhya-pradesh,2022,3,,2657396,4218852627.824485,agar malwa district
madhya-pradesh,2022,3,,2594364,3845051824.2832017,ashoknagar district
madhya-pradesh,2022,3,,8201733,12730465685.38528,sagar district
madhya-pradesh,2022,3,,914896,1400549096.939814,niwari district
madhya-pradesh,2022,3,,8837903,14504856959.73714,rewa district
madhya-pradesh,2022,3,,5487202,8462893132.182105,shajapur district
madhya-pradesh,2022,3,,14059587,21942517753.50229,ujjain district
madhya-pradesh,2022,3,,3676981,6656264526.9706,bhind district
madhya-pradesh,2022,3,,2630402,3652020627.485542,tikamgarh district
madhya-pradesh,2022,3,,4334474,7190175893.784561,seoni district
madhya-pradesh,2022,3,,2013493,3559158048.86342,harda district
madhya-pradesh,2022,3,,2692224,4327279250.325198,burhanpur district
madhya-pradesh,2022,3,,2456188,4251644669.6313024,damoh district
madhya-pradesh,2022,3,,156507125,194323899841.677,bhopal district
madhya-pradesh,2022,3,,2007872,3646257186.503445,jhabua district
madhya-pradesh,2022,3,,12392412,18195974455.547997,dhar district
madhya-pradesh,2022,3,,5710607,8417500012.932471,guna district
madhya-pradesh,2022,3,,4997320,7258261928.651216,east nimar district
madhya-pradesh,2022,3,,169367916,236429180484.7117,chhindwara district
madhya-pradesh,2022,3,,1635430,2469243169.757383,umaria district
madhya-pradesh,2022,3,,2093752,3577880638.5760264,mandla district
madhya-pradesh,2022,3,,140075797,181342408308.1145,indore district
madhya-pradesh,2022,3,,4233669,6225386697.111629,shahdol district
madhya-pradesh,2022,3,,6776803,11673995695.08084,ratlam district
madhya-pradesh,2022,3,,1937883,3448041867.77228,panna district
madhya-pradesh,2022,3,,4726623,7777910395.649037,chhatarpur district
madhya-pradesh,2022,4,,6018009,12185325528.57468,morena district
madhya-pradesh,2022,4,,961033,1714745171.151198,alirajpur district
madhya-pradesh,2022,4,,9468901,14782454158.19041,sehore district
madhya-pradesh,2022,4,,8258651,14165273209.46973,rajgarh district
madhya-pradesh,2022,4,,7835996,13676102777.08087,khargone district
madhya-pradesh,2022,4,,8834193,14047178840.17951,satna district
madhya-pradesh,2022,4,,4307879,7466632025.647695,narsinghpur district
madhya-pradesh,2022,4,,17383664,26637455898.07909,jabalpur district
madhya-pradesh,2022,4,,6954459,11236164142.87342,hoshangabad district
madhya-pradesh,2022,4,,6070752,9896531672.155006,vidisha district
madhya-pradesh,2022,4,,8076760,12809279793.51938,balaghat district
madhya-pradesh,2022,4,,7130043,10537115299.8331,singrauli district
madhya-pradesh,2022,4,,7428219,11204326326.76615,betul district
madhya-pradesh,2022,4,,3677764,6223057250.970965,sidhi district
madhya-pradesh,2022,4,,2235254,4316605275.113315,datia district
madhya-pradesh,2022,4,,11710945,18499556126.900192,dewas district
madhya-pradesh,2022,4,,1791741,3433927096.209929,sheopur district
madhya-pradesh,2022,4,,4114307,7535010026.308462,neemuch district
madhya-pradesh,2022,4,,7434383,10839929955.46895,raisen district
madhya-pradesh,2022,4,,6753322,12134867749.2868,mandsaur district
madhya-pradesh,2022,4,,3994550,6955270056.952803,barwani district
madhya-pradesh,2022,4,,4530405,7335619450.561115,katni district
madhya-pradesh,2022,4,,1464948,2439427130.5242066,dindori district
madhya-pradesh,2022,4,,5548238,10203335078.75679,shivpuri district
madhya-pradesh,2022,4,,21340912,35102831658.15674,gwalior district
madhya-pradesh,2022,4,,2827704,3904240202.627376,anuppur district
madhya-pradesh,2022,4,,3109971,5368024680.128058,agar malwa district
madhya-pradesh,2022,4,,2556356,4363776046.723473,ashoknagar district
madhya-pradesh,2022,4,,8824474,14230277728.45066,sagar district
madhya-pradesh,2022,4,,1048567,1659223401.275669,niwari district
madhya-pradesh,2022,4,,9898698,16813110581.03415,rewa district
madhya-pradesh,2022,4,,5422596,9184560947.622728,shajapur district
madhya-pradesh,2022,4,,16707523,27113247453.13352,ujjain district
madhya-pradesh,2022,4,,4262493,8166910988.137738,bhind district
madhya-pradesh,2022,4,,3096926,4487136972.452459,tikamgarh district
madhya-pradesh,2022,4,,5464198,9288422911.516825,seoni district
madhya-pradesh,2022,4,,2367397,4381920376.068309,harda district
madhya-pradesh,2022,4,,3094726,4916226292.122739,burhanpur district
madhya-pradesh,2022,4,,4223870,6776421199.7889805,damoh district
madhya-pradesh,2022,4,,190199488,243653886996.0198,bhopal district
madhya-pradesh,2022,4,,2469392,4405099020.207691,jhabua district
madhya-pradesh,2022,4,,13287245,20206456864.59485,dhar district
madhya-pradesh,2022,4,,6163569,9802963544.062296,guna district
madhya-pradesh,2022,4,,5770316,8592415791.87511,east nimar district
madhya-pradesh,2022,4,,245710341,350638062974.8574,chhindwara district
madhya-pradesh,2022,4,,1954168,2842781862.347292,umaria district
madhya-pradesh,2022,4,,2538024,4341952191.501655,mandla district
madhya-pradesh,2022,4,,158576063,210881632372.9756,indore district
madhya-pradesh,2022,4,,10700938,14780956554.066229,shahdol district
madhya-pradesh,2022,4,,7498598,13746333050.61801,ratlam district
madhya-pradesh,2022,4,,2209465,3903628822.495646,panna district
madhya-pradesh,2022,4,,5519834,9172166022.913769,chhatarpur district
maharashtra,2018,1,,332668,346720332.5468058,jalgaon district
maharashtra,2018,1,,259016,237246239.7226338,latur district
maharashtra,2018,1,,1243518,1995816824.673496,thane district
maharashtra,2018,1,,94217,76998452.71289259,bhandara district
maharashtra,2018,1,,60163,70543831.7235167,nandurbar district
maharashtra,2018,1,,142067,129589201.64438967,chandrapur district
maharashtra,2018,1,,351519,354723905.3719445,kolhapur district
maharashtra,2018,1,,451438,535791949.0374772,solapur district
maharashtra,2018,1,,2671029,3923116793.952079,mumbai district
